simulation_id,terminal_value,terminal_return
92,131541.02287102386,0.3154102287102385
93,157630.41175422329,0.5763041175422328
94,156850.22453644325,0.5685022453644324
95,74001.74248393427,-0.25998257516065726
96,180671.84380220875,0.8067184380220875
97,104953.9997176282,0.04953999717628199
98,96538.47829246912,-0.03461521707530879
99,99534.16396756578,-0.004658360324342192
100,112569.77266570438,0.12569772665704382
101,103400.1657154477,0.034001657154477005
102,113998.04470725397,0.13998044707253965
103,120368.18994281208,0.20368189942812087
104,127974.20808389249,0.2797420808389248
105,91708.4940929103,-0.08291505907089702
106,145048.59078536683,0.45048590785366827
107,147473.35658140795,0.47473356581407944
108,91680.23558916684,-0.08319764410833164
109,89890.07366921983,-0.10109926330780172
110,144106.65412974864,0.44106654129748635
111,120627.01199663863,0.20627011996638633
112,90455.0591763567,-0.09544940823643289
113,214828.19961230457,1.1482819961230457
114,89228.70859812445,-0.1077129140187556
115,59481.96294996872,-0.40518037050031275
116,90850.02679263377,-0.09149973207366235
117,126319.14603592549,0.2631914603592549
118,111136.61568725089,0.11136615687250884
119,104808.68838923846,0.04808688389238469
120,83216.98699455675,-0.16783013005443248
121,96434.48097326026,-0.035655190267397385
122,87801.48028493545,-0.1219851971506456
123,109522.4847584734,0.09522484758473393
124,88100.27625300935,-0.11899723746990654
125,98344.86922875134,-0.016551307712486585
126,108206.61478342205,0.0820661478342204
127,97328.39517001146,-0.026716048299885498
128,190153.6570791114,0.901536570791114
129,95884.73341845129,-0.041152665815487155
130,146521.56414892402,0.46521564148924033
131,94209.52184400054,-0.05790478155999457
132,89681.21584538164,-0.10318784154618366
133,72000.1126435648,-0.27999887356435194
134,76647.82330763398,-0.23352176692366022
135,73219.14020700844,-0.2678085979299155
136,195009.49627019902,0.9500949627019901
137,120160.22955657568,0.20160229556575682
138,92692.64789737688,-0.07307352102623121
139,150783.18862843918,0.5078318862843918
140,101553.07585233857,0.015530758523385702
141,103673.27136031407,0.03673271360314079
142,164849.88150431728,0.6484988150431727
143,162086.5608355191,0.6208656083551911
144,95086.62004203613,-0.049133799579638704
145,67490.56929679113,-0.32509430703208864
146,131673.66371211893,0.31673663712118927
147,93305.3094970377,-0.06694690502962297
148,116233.46625395205,0.16233466253952056
149,105431.5170177272,0.05431517017727194
150,112071.62254392929,0.12071622543929283
151,90742.8732874517,-0.09257126712548303
152,138557.45276010077,0.38557452760100763
153,79144.98164269447,-0.20855018357305521
154,122463.38669986058,0.22463386699860588
155,96965.22969778301,-0.030347703022169825
156,109948.3956024664,0.09948395602466387
157,112755.65604279845,0.12755656042798447
158,79645.84203119494,-0.20354157968805053
159,119759.18832337191,0.19759188323371912
160,109813.16555669578,0.0981316555669578
161,155571.87098907356,0.5557187098907357
162,144256.7906705403,0.4425679067054029
163,82364.2716666547,-0.1763572833334529
164,169569.47180747968,0.6956947180747968
165,123670.86241034404,0.2367086241034404
166,93286.0396331272,-0.06713960366872795
167,136666.68360309865,0.3666668360309864
168,144883.9593000116,0.4488395930001161
169,76997.20347736697,-0.2300279652263303
